0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,5,9,29,49,112,246,284,224,52,40,113,60,31,10,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,3,4,3,6,10,9,24,74,154,382,699,1423,2558,2076,1178,647,289,82,33,12,6,6,4,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,3,3,2,2,5,5,6,13,24,20,33,85,185,459,1018,2216,3313,4677,6000,3534,1330,387,135,59,63,37,16,13,12,8,6,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,5,6,11,9,17,46,90,181,366,1160,2119,3235,3476,3630,3127,998,300,136,127,66,32,26,21,16,13,7,6,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,2,4,9,20,42,88,153,250,807,1046,1163,836,468,110,111,51,21,16,12,9,7,4,4,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,17,9,9,9,31,18,13,9,16,3,3,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
