0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,9,12,14,17,49,51,53,55,57,58,57,57,56,56,56,56,55,54,54,54,53,52,52,52,52,50,50,50,49,48,48,48,46,46,45,44,41,39,36,33,31,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,8,11,13,16,49,51,52,54,56,57,58,58,57,56,56,56,56,56,54,54,54,54,53,52,52,52,51,50,50,50,49,48,48,47,45,44,43,40,38,36,33,30,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,7,10,12,15,48,50,52,54,55,56,57,58,58,58,57,56,56,56,56,55,54,54,54,54,52,52,52,52,50,50,50,50,48,48,47,45,43,42,40,37,35,32,8,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,7,9,12,15,47,50,52,54,55,57,57,58,58,58,58,58,57,56,56,56,56,54,54,54,54,53,52,52,52,51,50,50,50,48,47,46,45,42,41,39,35,33,9,7,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,7,9,11,14,48,49,52,53,55,56,58,58,58,58,58,58,58,58,56,56,56,56,56,54,54,54,54,52,52,52,52,50,50,49,48,46,45,44,41,39,37,34,10,8,6,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,7,9,12,14,48,50,53,53,55,56,58,58,59,59,58,58,58,58,58,58,56,56,56,56,54,54,54,54,53,52,52,52,50,50,49,48,45,44,42,40,38,36,10,8,7,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,7,9,12,14,48,50,53,55,56,57,58,59,59,60,60,60,58,58,58,58,58,56,56,56,56,56,54,54,54,54,52,52,52,51,49,48,47,44,43,41,39,36,11,9,7,5,4,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,7,9,12,14,48,51,53,55,57,58,59,59,60,60,60,60,60,60,58,58,58,58,58,56,56,56,56,54,54,54,54,53,52,51,50,48,47,46,44,41,39,37,11,9,7,5,4,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,7,9,12,14,48,51,53,55,57,58,59,60,61,60,60,60,60,60,60,59,58,58,58,58,57,56,56,56,56,54,54,54,53,52,51,50,48,46,44,43,40,37,11,9,7,5,4,3,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,7,10,12,14,49,52,53,55,57,58,60,60,61,61,62,60,60,60,60,60,60,58,58,58,58,58,56,56,56,56,54,54,54,53,51,50,49,47,45,43,41,38,11,9,7,6,4,3,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,7,10,12,15,49,52,54,56,57,59,60,61,61,62,62,62,62,60,60,60,60,60,60,58,58,58,58,57,56,56,56,56,54,53,53,51,49,48,46,43,41,39,11,9,7,6,4,3,2,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,7,10,12,15,49,52,54,56,58,60,61,61,62,62,62,62,62,62,61,60,60,60,60,60,58,58,58,58,58,56,56,56,55,54,53,52,50,48,46,44,42,39,12,9,7,6,4,3,2,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,7,10,12,15,49,52,54,57,58,60,61,62,62,62,62,62,62,62,62,62,60,60,60,60,60,60,58,58,58,58,56,56,56,55,53,52,51,49,46,45,42,40,12,10,8,6,4,3,2,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,7,10,12,15,50,52,55,57,58,60,61,62,63,63,63,62,62,62,62,62,62,62,60,60,60,60,60,58,58,58,58,58,56,55,54,53,51,49,48,45,43,40,12,10,8,6,4,3,2,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,8,10,12,15,50,52,55,57,59,60,61,62,63,64,64,64,62,62,62,62,62,62,62,60,60,60,60,60,58,58,58,58,57,56,55,54,52,50,48,46,44,41,12,10,8,6,4,3,2,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,8,10,12,15,50,52,55,57,59,60,61,62,63,64,64,64,64,64,62,62,62,62,62,62,61,60,60,60,60,60,58,58,58,57,55,54,53,51,48,46,44,42,12,10,8,6,5,3,2,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,8,10,12,15,50,52,55,57,59,60,62,63,63,64,64,64,64,64,64,63,62,62,62,62,62,62,60,60,60,60,60,58,58,57,56,54,53,51,49,46,44,42,12,10,8,6,5,3,2,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,8,10,12,15,50,53,55,57,59,60,62,63,63,64,64,64,64,64,64,64,64,62,62,62,62,62,62,60,60,60,60,60,58,58,57,56,54,52,50,48,46,42,12,10,8,6,5,3,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,8,10,12,15,51,54,56,58,60,60,62,63,64,64,64,64,64,64,64,64,64,64,63,62,62,62,62,62,61,60,60,60,60,58,57,56,54,53,50,48,46,43,13,10,8,6,5,3,2,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,8,10,12,15,51,54,56,58,60,62,63,64,64,64,64,64,64,64,64,64,64,64,64,63,62,62,62,62,62,62,60,60,60,59,58,56,55,53,51,48,46,43,13,10,8,6,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,8,10,12,15,51,54,56,58,60,62,63,64,65,64,64,64,64,64,64,64,64,64,64,64,63,62,62,62,62,62,62,60,60,59,58,57,55,53,51,49,46,44,13,11,8,6,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,3,4,6,8,10,12,15,51,54,56,58,60,62,63,64,65,65,66,64,64,64,64,64,64,64,64,64,64,64,62,62,62,62,62,62,60,60,59,57,56,53,52,50,47,44,13,11,8,7,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,2,3,4,6,7,10,12,15,50,54,56,58,60,62,63,64,65,65,66,66,64,64,64,64,64,64,64,64,64,64,64,62,62,62,62,62,61,60,59,58,56,55,52,50,47,45,13,11,9,7,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
