22
50
30
15
61
60
31
54
48
30
85
57
47
46
68
29
72
75
56
39
53
80
43
68
96
61
98
66
108
129
109
123
319
216
419
533
619
592
577
680
546
277
293
242
213
248
197
161
165
156
133
101
171
140
137
171
179
195
176
206
168
155
146
122
136
159
193
213
179
216
177
133
198
187
204
178
189
205
191
230
187
173
233
239
213
258
270
311
370
529
692
943
1463
2176
2755
2402
1811
1599
1496
1578
1211
1395
1355
1265
1263
1080
1221
1110
908
899
852
919
843
730
845
611
668
610
714
742
740
685
596
589
639
575
462
532
561
445
477
447
494
397
455
470
272
336
296
374
246
316
298
277
277
212
330
163
208
247
158
214
158
