0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
289
356
379
391
482
414
443
427
447
419
529
550
415
409
539
475
544
635
555
538
565
731
686
798
905
884
1083
1366
1565
1851
2314
3357
2935
2380
2464
2390
1737
979
819
579
493
398
343
370
273
280
225
271
256
228
182
182
154
171
116
137
138
120
89
151
92
91
111
137
144
141
154
136
130
154
178
160
196
173
183
224
227
196
268
302
389
362
424
471
506
502
505
469
452
379
343
388
428
496
470
557
455
614
642
866
588
775
758
300
279
311
485
470
470
503
667
558
245
236
178
205
271
194
228
269
226
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
